00011  0000010243  0000008241  00000  0000009223  0000007387  01959  02091  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0632  0604  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  02 
00012  0000010183  0000008265  00000  0000009173  0000007403  01957  02091  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0631  0604  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  02 
00013  0000010322  0000008229  00000  0000009352  0000007549  01959  02091  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0631  0604  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  02 
00014  0000010258  0000008207  00000  0000009302  0000007568  01959  02089  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0630  0604  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  03 
00015  0000010402  0000008375  00003  0000009292  0000007436  01957  02089  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0630  0605  0601  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  03 
00016  0000010345  0000008200  00000  0000009328  0000007612  01959  02089  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0630  0604  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  03 
00017  0000010412  0000008375  00001  0000009074  0000007108  01957  02091  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0629  0605  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  03 
00018  0000010393  0000008235  00001  0000009213  0000007367  01957  02089  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0629  0604  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  03 
00019  0000010655  0000008558  00001  0000009263  0000007480  01959  02089  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0629  0604  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  03 
00020  0000010258  0000008282  00000  0000009253  0000007510  01959  02087  03000  03000  0000  0010 00000 00000 0000 0327 00 I5 0650  1023  0628  0605  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  03 
#Dark Count Mode Complete 
# 09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487  16354  02830  25790  02408  21854  20339  20285  18293  30132   
# 11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487  16354  02830  25790  02408  21854  20339  20285  18293   
# 14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487  16354  02830  25790  02408  21854  20339  20285   
# 21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487  16354  02830  25790  02408  21854  20339   
# 28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487  16354  02830  25790  02408  21854   
# 13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487  16354  02830  25790  02408   
# 09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487  16354  02830  25790   
# 17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487  16354  02830   
# 26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487  16354   
# 11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344  13487   
# 16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459  16344   
# 23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703  08459   
# 09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075  11703   
# 06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806  11075   
# 02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466  19806   
# 23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822  27466   
# 29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663  12822   
# 07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630  11663   
# 01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922  04630   
# 24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969  23922   
# 17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563  23969   
# 24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544  22563   
# 29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974  04544   
# 21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447  18974   
# 26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550  11447   
# 07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440  20550   
# 13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564  26440   
# 07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957  11564   
# 09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575  14957   
# 14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833  14575   
# 24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239  20833   
# 12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845  10239   
# 32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326  13845   
# 26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866  22326   
# 10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523  15866   
# 30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764  24523   
# 31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526  17764   
# 30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089  17526   
# 27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408  17089   
# 26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792  20408   
# 27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635  26792   
# 14980  27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675  09635   
# 01988  14980  27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459  04675   
# 04472  01988  14980  27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977  21459   
# 06158  04472  01988  14980  27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141  22977   
# 00430  06158  04472  01988  14980  27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795  26141   
# 24768  00430  06158  04472  01988  14980  27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647  21795   
# 26995  24768  00430  06158  04472  01988  14980  27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590  11647   
# 24749  26995  24768  00430  06158  04472  01988  14980  27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637  25590   
# 16187  24749  26995  24768  00430  06158  04472  01988  14980  27093  26021  27090  30683  31753  30632  10713  26614  32631  12898  24403  14992  09163  07451  13615  07093  26107  21489  29460  24855  17331  24095  01579  07383  29687  23462  02632  06257  09353  23652  16442  11170  26560  17415  09566  13688  28727  21183  14022  11767  09637   
00021  0000010021  0000008198  00000  0000008799  0000007091  01938  02087  03000  03000  0000  0020 00004 00004 0000 0327 00 01 0650  1023  0627  0604  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  05 
00022  0000009614  0000007793  00000  0000008787  0000007093  01929  02083  03000  03000  0000  0030 00004 00004 0000 0327 00 01 0650  1023  0627  0605  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  05 
00023  0000009514  0000007490  00000  0000008836  0000007070  01931  02087  03000  03000  0000  0040 00004 00004 0000 0327 00 01 0650  1023  0627  0605  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  05 
00024  0000009527  0000007651  00000  0000008950  0000007269  01925  02083  03000  03000  0000  0050 00005 00004 0000 0327 00 01 0650  1023  0626  0605  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  05 
00025  0000009429  0000007598  00001  0000008896  0000007081  01921  02085  03000  03000  0000  0060 00005 00004 0000 0327 00 01 0650  1023  0626  0605  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  05 
00026  0000009575  0000007693  00000  0000008907  0000007150  01919  02079  03000  03000  0000  0070 00005 00005 0000 0327 00 01 0650  1023  0626  0605  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  05 
00027  0000009506  0000007438  00000  0000009008  0000007219  01925  02076  03000  03000  0000  0080 00005 00005 0000 0327 00 01 0650  1023  0625  0605  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  05 
00028  0000009516  0000007698  00002  0000008878  0000007043  01919  02074  03000  03000  0000  0090 00005 00005 0000 0327 00 01 0650  1023  0625  0604  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  06 
00029  0000009479  0000007497  00000  0000008912  0000007147  01919  02079  03000  03000  0000  0100 00005 00005 0000 0327 00 01 0650  1023  0625  0604  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  06 
00030  0000009671  0000007719  00003  0000008743  0000006967  01919  02075  03000  03000  0000  0110 00005 00005 0000 0327 00 01 0650  1023  0625  0605  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  06 
00031  0000009330  0000007506  00001  0000008870  0000006976  01919  02074  03000  03000  0000  0120 00006 00005 0000 0327 00 01 0650  1023  0624  0605  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  06 
00032  0000009689  0000007717  00000  0000009031  0000007140  01919  02073  03000  03000  0000  0130 00006 00006 0000 0327 00 01 0650  1023  0624  0605  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  06 
00033  0000009587  0000007667  00000  0000008934  0000007073  01919  02076  03000  03000  0000  0140 00006 00006 0000 0327 00 01 0650  1023  0624  0606  0602  0600  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  06 
00034  0000009618  0000007692  00002  0000009093  0000007233  01919  02076  03000  03000  0000  0150 00006 00006 0000 0327 00 01 0650  1023  0624  0606  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  06 
00035  0000009807  0000007959  00001  0000009067  0000007293  01917  02071  03000  03000  0000  0160 00007 00006 0000 0327 00 01 0650  1023  0624  0606  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  07 
00036  0000009684  0000007728  00000  0000009094  0000007334  01917  02076  03000  03000  0000  0170 00007 00006 0000 0327 00 01 0650  1023  0623  0606  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  07 
00037  0000009751  0000007718  00000  0000008815  0000006914  01917  02078  03000  03000  0000  0180 00007 00007 0000 0327 00 01 0650  1023  0623  0606  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  07 
00038  0000009653  0000007679  00001  0000009043  0000007273  01917  02077  03000  03000  0000  0190 00008 00007 0000 0327 00 01 0650  1023  0623  0606  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  07 
00039  0000009734  0000007840  00001  0000009159  0000007261  01917  02075  03000  03000  0000  0200 00008 00007 0000 0327 00 01 0650  1023  0623  0606  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  07 
00040  0000009868  0000007909  00002  0000008963  0000007157  01917  02070  03000  03000  0000  0210 00024 00012 0000 0327 00 01 0650  1023  0622  0607  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  07 
00041  0000011459  0000009067  00009  0000010448  0000008281  01921  02079  03000  03000  0000  0220 00047 00022 0000 0327 00 01 0650  1023  0622  0607  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  07 
00042  0000014244  0000011307  00036  0000012634  0000009975  01931  02085  03000  03000  0000  0230 00067 00037 0000 0327 00 01 0650  1023  0622  0607  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  08 
00043  0000016556  0000013062  00064  0000014589  0000011492  01941  02091  03000  03000  0000  0240 00085 00056 0000 0327 00 01 0650  1023  0622  0607  0602  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  08 
00044  0000018822  0000014829  00073  0000016304  0000012914  01941  02091  03000  03000  0000  0250 00144 00086 0000 0327 00 01 0650  1023  0622  0607  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  08 
00045  0000021975  0000016920  00070  0000020283  0000015731  01961  02109  03000  03000  0000  0260 00190 00122 0000 0327 00 01 0650  1023  0622  0607  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  08 
00046  0000031222  0000022920  00196  0000027539  0000020866  01999  02145  03000  03000  0000  0270 00214 00158 0000 0327 00 01 0650  1023  0622  0608  0603  0602  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  08 
00047  0000036430  0000027457  00232  0000031153  0000024160  02037  02163  03000  03000  0000  0280 00248 00199 0000 0327 00 01 0650  1023  0622  0608  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  08 
00048  0000041736  0000031779  00257  0000035701  0000027511  02075  02187  03000  03000  0000  0290 00287 00234 0000 0327 00 01 0650  1023  0621  0608  0603  0602  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  08 
00049  0000047171  0000036219  00358  0000040123  0000030933  02105  02209  03000  03000  0000  0300 00370 00280 0000 0327 00 01 0650  1023  0621  0608  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  09 
00050  0000053221  0000040541  00355  0000041597  0000032381  02141  02215  03000  03000  0000  0310 00303 00302 0000 0327 00 01 0650  1023  0621  0608  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  09 
00051  0000051491  0000040755  00335  0000040488  0000031772  02149  02215  03000  03000  0000  0320 00316 00319 0000 0327 00 01 0650  1023  0621  0609  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  09 
00052  0000052410  0000041395  00339  0000040860  0000032110  02149  02215  03000  03000  0000  0327 00330 00330 0000 0327 00 01 0650  1023  0621  0608  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  09 
00053  0000054969  0000042670  00374  0000043368  0000033670  02161  02231  03000  03000  0000  0327 00368 00329 0000 0327 00 01 0650  1023  0621  0609  0603  0601  0096  00000  00000  0096  00000  00000     888 00000  00     9999 00000  00000  00  09 
